date,product_type,units_demanded,total_revenue,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_weekend
2023-09-10,Jeans,145,38153.04,141,94,64,108,125.85714285714286,38.00626514768411,6,9,1
2023-09-10,Juice,210,62211.41,181,180,146,221,135.85714285714286,42.400584003164575,6,9,1
2023-09-10,Kitchen,96,30191.42,89,116,56,95,124.0,42.213741838409376,6,9,1
2023-09-10,Laptop,104,26655.01,131,49,124,71,131.71428571428572,36.77732220501262,6,9,1
2023-09-10,Lighting,43,13486.7,95,84,98,50,120.42857142857144,33.62467914521887,6,9,1
2023-09-10,Literature,59,14444.58,131,52,67,74,122.57142857142856,33.77305209214767,6,9,1
2023-09-10,Mitsubishi 1.5 Ton 3 Star Split AC,51,5894.99,79,63,78,89,121.0,35.73980040981208,6,9,1
2023-09-10,Non-Fiction,289,82610.56,277,194,213,325,140.42857142857142,69.47147410474037,6,9,1
2023-09-10,Shirt,134,44026.75,109,102,88,88,130.14285714285714,67.77272945029394,6,9,1
2023-09-10,Shoes,170,44700.91,208,197,169,176,147.14285714285714,70.59846214431845,6,9,1
2023-09-10,Shorts,98,25935.25,79,107,82,69,139.71428571428572,75.16806566114359,6,9,1
2023-09-10,Smartphone,287,61583.44,302,234,168,229,169.28571428571428,93.19998978131936,6,9,1
2023-09-10,Snacks,36,8383.54,99,87,73,66,164.71428571428572,96.12962478811978,6,9,1
2023-09-10,Soft Drink,209,40873.3,126,188,204,193,171.42857142857142,90.62901879430775,6,9,1
2023-09-10,T-shirt,222,46403.46,147,182,175,184,152.85714285714286,77.80194635831916,6,9,1
2023-09-10,Tablet,186,55294.48,228,188,137,107,169.85714285714286,79.6019860963037,6,9,1
2023-09-10,Television,214,56582.1,148,185,187,163,161.28571428571428,78.02502651011845,6,9,1
2023-09-10,Thriller,82,28379.52,105,61,73,94,165.0,73.96846174778318,6,9,1
2023-09-10,Tools,83,20301.29,124,46,85,69,139.57142857142858,43.23138189963717,6,9,1
2023-09-10,Water,350,87383.75,353,322,332,406,175.85714285714286,87.4670005800824,6,9,1
2023-09-11,Bathroom,109,32650.72,106,123,109,98,173.0,89.66604708583924,0,9,0
2023-09-11,Bedding,103,21486.13,92,65,71,92,165.14285714285714,94.59814757070802,0,9,0
2023-09-11,BlueStar AC,32,8908.51,25,19,39,35,136.14285714285714,102.87116306563313,0,9,0
2023-09-11,Children's,100,21530.87,69,57,81,88,124.85714285714286,105.64946532666124,0,9,0
2023-09-11,Chocolate,117,34345.06,85,98,75,86,122.0,106.54263622293756,0,9,0
2023-09-11,Coffee,62,16549.22,105,79,90,123,119.28571428571428,106.72505842227476,0,9,0
2023-09-11,Decorations,194,45529.91,127,170,201,167,87.0,32.8684245642099,0,9,0
2023-09-11,Dress,83,22270.65,108,63,124,115,87.28571428571429,33.069191531866224,0,9,0
2023-09-11,Fiction,261,67895.24,310,210,217,279,118.42857142857144,90.6933609162522,0,9,0
2023-09-11,Fridge,104,31397.99,98,134,113,80,128.85714285714286,81.93377116392688,0,9,0
2023-09-11,Furniture,219,54521.84,207,235,198,233,148.57142857142858,81.73301483663514,0,9,0
2023-09-11,Headphones,123,26950.39,92,63,88,93,149.57142857142858,80.86378905883824,0,9,0
2023-09-11,Jacket,77,18347.0,82,96,54,88,146.28571428571428,83.40406522009582,0,9,0
2023-09-11,Jeans,140,37363.83,145,84,99,106,148.85714285714286,82.98680331118574,0,9,0
2023-09-11,Juice,206,51926.12,210,133,153,124,163.42857142857142,83.5700447585874,0,9,0
2023-09-11,Kitchen,117,25482.87,96,117,97,104,132.85714285714286,55.4148853992265,0,9,0
2023-09-11,Laptop,39,12100.94,104,92,80,112,133.71428571428572,54.82917193646079,0,9,0
2023-09-11,Lighting,34,9547.81,43,115,91,94,110.28571428571428,53.31264479687674,0,9,0
2023-09-11,Literature,62,16404.61,59,77,142,66,105.57142857142856,56.55928200527504,0,9,0
2023-09-11,Mitsubishi 1.5 Ton 3 Star Split AC,47,16425.63,51,161,100,95,101.14285714285714,59.83150945621684,0,9,0
2023-09-11,Non-Fiction,199,59013.32,289,289,260,346,121.71428571428572,92.99052691128254,0,9,0
2023-09-11,Shirt,65,18834.6,134,103,112,81,110.85714285714286,85.06356166896245,0,9,0
2023-09-11,Shoes,141,31368.65,170,104,215,204,121.42857142857144,87.47353341222085,0,9,0
2023-09-11,Shorts,80,22911.45,98,47,95,129,120.57142857142856,87.70187596408024,0,9,0
2023-09-11,Smartphone,274,76176.93000000001,287,338,239,292,155.42857142857142,99.43650761978198,0,9,0
2023-09-11,Snacks,45,9123.79,36,71,70,112,152.14285714285714,103.45277275392912,0,9,0
2023-09-11,Soft Drink,190,46830.91,209,165,128,106,174.71428571428572,94.56164530032618,0,9,0
2023-09-11,T-shirt,187,47767.58,222,173,214,159,165.14285714285714,83.8499226225609,0,9,0
2023-09-11,Tablet,162,35049.74,186,183,177,243,172.57142857142858,82.9294019891959,0,9,0
2023-09-11,Television,162,33628.38,214,175,238,191,178.85714285714286,84.35723357924205,0,9,0
2023-09-11,Thriller,79,16576.22,82,104,81,115,176.57142857142858,87.08589082596745,0,9,0
2023-09-11,Tools,67,16570.27,83,66,69,107,147.42857142857142,77.58835209586734,0,9,0
2023-09-11,Water,321,71117.19,350,338,387,417,192.28571428571428,91.8816526583956,0,9,0
2023-09-12,Bathroom,79,15530.44,109,109,86,46,178.0,96.50733996265056,1,9,0
2023-09-12,Bedding,84,22002.25,103,134,105,55,161.0,97.93535282691973,1,9,0
2023-09-12,BlueStar AC,39,13639.57,32,30,8,38,139.0,108.14804667676567,1,9,0
2023-09-12,Children's,84,20523.17,100,101,84,79,122.71428571428572,103.45323305035612,1,9,0
2023-09-12,Chocolate,100,21546.73,117,58,89,94,127.71428571428572,101.99299695847408,1,9,0
2023-09-12,Coffee,67,16610.36,62,161,92,103,124.71428571428572,103.81989900096848,1,9,0
2023-09-12,Decorations,231,62279.75,194,177,185,124,102.42857142857144,50.40124715010087,1,9,0
2023-09-12,Dress,93,20756.57,83,61,84,100,98.71428571428572,50.79276288906317,1,9,0
2023-09-12,Fiction,168,42913.42,261,318,179,276,121.28571428571428,79.82421162720384,1,9,0
2023-09-12,Fridge,94,21700.6,104,163,101,119,131.57142857142858,70.49552501839337,1,9,0
2023-09-12,Furniture,160,42033.01,219,112,144,146,148.57142857142858,75.76467326060092,1,9,0
2023-09-12,Headphones,123,30560.35,123,91,106,60,149.42857142857142,75.38093734018977,1,9,0
2023-09-12,Jacket,99,23975.67,77,77,75,69,151.57142857142858,72.64492903352318,1,9,0
2023-09-12,Jeans,57,17400.3,140,58,89,90,143.85714285714286,70.21497601753313,1,9,0
2023-09-12,Juice,188,44818.39,206,177,215,151,161.42857142857142,67.79591222400975,1,9,0
2023-09-12,Kitchen,113,32413.64,117,109,124,82,140.85714285714286,52.71757635877002,1,9,0
2023-09-12,Laptop,42,9939.66,39,63,61,71,131.57142857142858,64.66286194010894,1,9,0
2023-09-12,Lighting,145,44049.13,34,71,64,102,105.14285714285714,60.655938350195285,1,9,0
2023-09-12,Literature,91,30508.5,62,87,67,81,96.42857142857144,62.02917900165105,1,9,0
2023-09-12,Mitsubishi 1.5 Ton 3 Star Split AC,103,21967.43,47,103,120,92,92.14285714285714,64.57922413962562,1,9,0
2023-09-12,Non-Fiction,258,56562.76,199,216,286,180,100.57142857142856,74.89293945995315,1,9,0
2023-09-12,Shirt,83,20036.25,65,101,74,72,80.42857142857143,59.10966402334035,1,9,0
2023-09-12,Shoes,178,44114.58,141,252,178,177,83.85714285714286,62.19975501406195,1,9,0
2023-09-12,Shorts,75,21057.9,80,143,79,163,89.71428571428571,59.12617662173474,1,9,0
2023-09-12,Smartphone,308,78811.03,274,387,267,318,124.0,85.24865590338182,1,9,0
2023-09-12,Snacks,90,26533.49,45,105,120,102,121.57142857142856,87.52115390551155,1,9,0
2023-09-12,Soft Drink,160,40809.89,190,160,143,186,142.0,83.82521498133218,1,9,0
2023-09-12,T-shirt,221,38754.69,187,257,152,197,140.28571428571428,82.57867821198147,1,9,0
2023-09-12,Tablet,173,48081.06,162,245,175,176,154.14285714285714,75.69110157173542,1,9,0
2023-09-12,Television,211,47849.11,162,148,199,158,157.14285714285714,75.49929044131986,1,9,0
2023-09-12,Thriller,110,27033.24,79,80,100,83,157.0,75.67033764956989,1,9,0
2023-09-12,Tools,113,25070.72,67,75,130,51,127.42857142857144,61.435215587524254,1,9,0
2023-09-12,Water,472,119632.57,321,327,389,342,166.85714285714286,84.10197891335723,1,9,0
2023-09-13,Bathroom,77,15412.35,79,134,101,84,151.0,89.31405264570577,2,9,0
2023-09-13,Bedding,91,18326.39,84,92,87,102,136.28571428571428,90.86567794591812,2,9,0
2023-09-13,BlueStar AC,16,1736.48,39,22,43,27,118.71428571428572,96.76554876902875,2,9,0
2023-09-13,Children's,99,31219.49,84,57,47,81,107.57142857142856,95.43210002030528,2,9,0
2023-09-13,Chocolate,52,8280.67,100,63,74,101,110.57142857142856,94.71159229094164,2,9,0
2023-09-13,Coffee,107,26590.85,67,117,87,74,110.57142857142856,94.71159229094164,2,9,0
2023-09-13,Decorations,212,62427.98,231,220,180,219,97.71428571428572,61.762216836600444,2,9,0
2023-09-13,Dress,99,24765.69,93,69,116,87,99.71428571428572,61.27999751336419,2,9,0
2023-09-13,Fiction,203,60264.83,168,290,253,236,111.71428571428572,65.75133531144398,2,9,0
2023-09-13,Fridge,91,23843.74,94,155,154,84,119.57142857142856,58.50030524950764,2,9,0
2023-09-13,Furniture,161,43456.46,160,206,135,192,130.42857142857142,57.8470890735704,2,9,0
2023-09-13,Headphones,102,26828.17,123,102,109,91,133.71428571428572,56.46743688685814,2,9,0
2023-09-13,Jacket,132,32144.02,99,49,59,68,138.28571428571428,51.21755651373834,2,9,0
2023-09-13,Jeans,57,14839.64,57,100,96,111,113.42857142857144,39.63524165376348,2,9,0
2023-09-13,Juice,186,48759.23,188,173,171,178,127.0,47.046076705004864,2,9,0
2023-09-13,Kitchen,89,20348.5,113,76,109,84,119.14285714285714,43.51792186914926,2,9,0
2023-09-13,Laptop,81,19505.72,42,80,147,71,111.71428571428572,52.11434314950737,2,9,0
2023-09-13,Lighting,70,21365.73,145,64,83,80,109.57142857142856,50.06614672230017,2,9,0
2023-09-13,Literature,85,23134.45,91,82,60,74,105.0,50.0965734024444,2,9,0
2023-09-13,Mitsubishi 1.5 Ton 3 Star Split AC,87,16755.57,103,109,101,84,105.57142857142856,50.03950820054305,2,9,0
2023-09-13,Non-Fiction,209,55592.62,258,316,308,226,134.28571428571428,70.86069499544847,2,9,0
2023-09-13,Shirt,87,24387.31,83,86,104,112,119.28571428571428,68.67487237147188,2,9,0
2023-09-13,Shoes,248,69652.66,178,204,185,181,128.57142857142858,71.99735444874985,2,9,0
2023-09-13,Shorts,110,30052.17,75,82,119,72,133.28571428571428,66.23371318222043,2,9,0
2023-09-13,Smartphone,293,67636.45,308,257,301,289,156.57142857142858,93.90927739553904,2,9,0
2023-09-13,Snacks,110,26530.42,90,97,86,64,156.42857142857142,94.02633876181876,2,9,0
2023-09-13,Soft Drink,224,57227.89,160,116,193,165,164.57142857142858,91.04917561929,2,9,0
2023-09-13,T-shirt,184,47102.46,221,251,211,180,159.28571428571428,85.63432778528724,2,9,0
2023-09-13,Tablet,155,34128.97,173,181,210,186,172.14285714285714,78.75156838952142,2,9,0
2023-09-13,Television,157,37858.89,211,249,129,153,176.85714285714286,80.1361935944644,2,9,0
2023-09-13,Thriller,76,16074.61,110,81,89,78,181.8571428571429,73.54234284054428,2,9,0
2023-09-13,Tools,59,16709.96,113,132,52,78,154.0,51.39390365922059,2,9,0
2023-09-13,Water,330,64628.54,472,370,233,314,208.57142857142856,123.84783290104724,2,9,0
2023-09-14,Bathroom,118,35931.95,77,119,75,110,196.7142857142857,132.91440138389098,3,9,0
2023-09-14,Bedding,63,18320.03,91,99,104,71,178.14285714285714,137.94253461910438,3,9,0
2023-09-14,BlueStar AC,11,1089.71,16,49,54,39,155.71428571428572,151.05817233295042,3,9,0
2023-09-14,Children's,97,20175.66,99,70,80,117,139.71428571428572,150.155157848711,3,9,0
2023-09-14,Chocolate,58,12961.24,52,86,90,93,131.42857142857142,153.6281844181559,3,9,0
2023-09-14,Coffee,73,25211.83,107,101,70,95,130.57142857142858,153.76481732704303,3,9,0
2023-09-14,Decorations,133,36039.04,212,209,175,196,93.42857142857144,60.91211467586321,3,9,0
2023-09-14,Dress,111,31908.32,99,51,68,91,96.57142857142856,60.48927492499957,3,9,0
2023-09-14,Fiction,255,64520.92,203,219,228,217,112.57142857142856,72.40823420683735,3,9,0
2023-09-14,Fridge,126,24536.55,91,101,93,80,123.28571428571428,60.26805202790235,3,9,0
2023-09-14,Furniture,176,42379.54,161,218,235,191,132.14285714285714,60.65868602661992,3,9,0
2023-09-14,Headphones,109,25287.49,102,57,111,98,139.28571428571428,51.970229573330144,3,9,0
2023-09-14,Jacket,79,18914.58,132,58,86,112,142.85714285714286,50.21098343134439,3,9,0
2023-09-14,Jeans,95,20324.37,57,81,87,135,120.71428571428572,48.794515694948814,3,9,0
2023-09-14,Juice,144,44468.04,186,149,164,192,133.14285714285714,53.221012678039656,3,9,0
2023-09-14,Kitchen,81,16863.61,89,121,81,121,116.85714285714286,45.105168112712185,3,9,0
2023-09-14,Laptop,78,16713.02,81,133,91,71,115.42857142857144,46.20554491565072,3,9,0
2023-09-14,Lighting,104,22345.15,70,150,93,44,102.42857142857144,43.99567078269019,3,9,0
2023-09-14,Literature,155,45489.53,85,65,71,103,100.0,44.489699182317935,3,9,0
2023-09-14,Mitsubishi 1.5 Ton 3 Star Split AC,64,16979.35,87,85,95,70,93.57142857142856,42.29206837716552,3,9,0
2023-09-14,Non-Fiction,297,71061.61,209,269,242,279,115.28571428571428,56.88794332051327,3,9,0
2023-09-14,Shirt,95,22613.76,87,111,61,69,101.14285714285714,47.98759760406154,3,9,0
2023-09-14,Shoes,173,41199.52,248,219,177,251,123.85714285714286,72.60034107226613,3,9,0
2023-09-14,Shorts,100,23937.69,110,82,79,107,128.0,70.54549359573952,3,9,0
2023-09-14,Smartphone,274,79314.71,293,261,341,261,159.85714285714286,88.14463222724402,3,9,0
2023-09-14,Snacks,58,12575.43,110,81,82,111,163.42857142857142,85.05852327046537,3,9,0
2023-09-14,Soft Drink,161,39966.78,224,186,158,136,183.0,80.16233529532404,3,9,0
2023-09-14,T-shirt,202,55504.52,184,78,182,207,179.42857142857142,79.36383967285728,3,9,0
2023-09-14,Tablet,233,57803.69,155,185,141,235,189.14285714285717,69.74340726651388,3,9,0
2023-09-14,Television,224,62859.72,157,110,147,126,176.14285714285714,65.28253613187424,3,9,0
2023-09-14,Thriller,87,26206.57,76,67,96,108,171.28571428571428,71.94839420425839,3,9,0
2023-09-14,Tools,89,24130.71,59,74,105,77,137.85714285714286,59.20424695190988,3,9,0
2023-09-14,Water,359,93962.34,330,359,389,347,169.28571428571428,91.52361131736096,3,9,0
2023-09-15,Bathroom,129,35687.65,118,88,30,121,154.14285714285714,89.71329996425331,4,9,0
2023-09-15,Bedding,65,15699.08,63,92,92,60,136.85714285714286,94.52941089316803,4,9,0
2023-09-15,BlueStar AC,11,2679.35,11,20,43,49,116.28571428571428,105.0106570555481,4,9,0
2023-09-15,Children's,98,28167.75,97,102,72,87,107.71428571428572,103.57238094800137,4,9,0
2023-09-15,Chocolate,53,15179.38,58,110,131,118,105.14285714285714,104.70821134853436,4,9,0
2023-09-15,Coffee,87,26846.82,73,137,71,101,107.14285714285714,103.80980777593228,4,9,0
2023-09-15,Decorations,199,51847.45,133,201,182,190,79.0,41.06498914322397,4,9,0
2023-09-15,Dress,115,25927.56,111,59,59,54,78.0,40.029156040729866,4,9,0
2023-09-15,Fiction,234,61013.24,255,275,329,214,105.42857142857144,76.86754222439316,4,9,0
2023-09-15,Fridge,137,33570.82,126,139,126,103,121.85714285714286,64.63855550012472,4,9,0
2023-09-15,Furniture,202,58977.49,176,196,227,237,133.14285714285714,66.44654134823516,4,9,0
2023-09-15,Headphones,90,21917.07,109,102,81,88,140.42857142857142,59.239224457158414,4,9,0
2023-09-15,Jacket,73,21070.41,79,66,106,114,141.28571428571428,58.13408147181231,4,9,0
2023-09-15,Jeans,86,19601.43,95,113,58,29,135.85714285714286,60.75203308375282,4,9,0
2023-09-15,Juice,151,39067.81,144,183,169,182,140.57142857142858,59.774178212270414,4,9,0
2023-09-15,Kitchen,95,29045.62,81,57,95,36,115.71428571428572,35.51391410754288,4,9,0
2023-09-15,Laptop,108,31482.5,78,142,40,54,108.85714285714286,37.759893058764746,4,9,0
2023-09-15,Lighting,100,28459.37,104,98,86,93,98.57142857142856,23.557427299095902,4,9,0
2023-09-15,Literature,177,50247.08,155,101,100,69,105.14285714285714,31.89267717114192,4,9,0
2023-09-15,Mitsubishi 1.5 Ton 3 Star Split AC,117,25744.98,64,100,76,111,103.0,34.35112807463266,4,9,0
2023-09-15,Non-Fiction,297,75847.92,297,321,242,228,131.85714285714286,80.43927020104084,4,9,0
2023-09-15,Shirt,89,22012.62,95,116,81,62,124.85714285714286,81.33352849312952,4,9,0
2023-09-15,Shoes,240,45133.46,173,139,201,166,138.0,80.49430621685741,4,9,0
2023-09-15,Shorts,88,20054.6,100,87,83,96,141.14285714285714,78.15674117103445,4,9,0
2023-09-15,Smartphone,286,66321.46,274,332,271,246,165.42857142857142,90.17918670228536,4,9,0
2023-09-15,Snacks,95,21871.92,58,90,77,94,151.57142857142858,99.063712062586,4,9,0
2023-09-15,Soft Drink,211,44109.72,161,160,166,227,165.42857142857142,91.24848335334478,4,9,0
2023-09-15,T-shirt,190,46340.79,202,203,96,177,151.85714285714286,73.81830976893714,4,9,0
2023-09-15,Tablet,113,29859.57,233,139,198,127,171.57142857142858,74.52708040897383,4,9,0
2023-09-15,Television,185,47501.38,224,168,192,145,178.85714285714286,77.13716910246842,4,9,0
2023-09-15,Thriller,61,11852.89,87,134,55,117,177.0,79.47326594522178,4,9,0
2023-09-15,Tools,52,16519.2,89,80,95,107,150.57142857142858,72.27460859540471,4,9,0
2023-09-15,Water,395,107147.28,359,379,300,405,193.57142857142856,94.22642435972529,4,9,0
2023-09-16,Bathroom,89,24080.49,129,92,145,95,189.0,96.8108120683496,5,9,1
2023-09-16,Bedding,118,31304.18,65,124,79,64,169.42857142857142,107.05116711625482,5,9,1
2023-09-16,BlueStar AC,17,3568.7,11,27,42,51,137.71428571428572,117.45738842336812,5,9,1
2023-09-16,Children's,108,25355.12,98,84,79,92,119.71428571428572,111.53581530269967,5,9,1
2023-09-16,Chocolate,84,21639.91,53,101,85,67,114.85714285714286,113.91287397455432,5,9,1
2023-09-16,Coffee,100,32534.11,87,99,134,99,114.57142857142856,113.991018860927,5,9,1
2023-09-16,Decorations,216,54615.67,199,191,227,233,91.71428571428572,60.1240780545079,5,9,1
2023-09-16,Dress,94,23242.4,115,111,105,86,89.71428571428571,58.89740878769247,5,9,1
2023-09-16,Fiction,295,76581.02,234,172,277,261,113.85714285714286,78.46533963355641,5,9,1
2023-09-16,Fridge,64,18835.06,137,77,96,83,131.85714285714286,64.0687874382635,5,9,1
2023-09-16,Furniture,160,47972.66,202,174,173,191,146.71428571428572,66.90469411960561,5,9,1
2023-09-16,Headphones,53,12497.26,90,116,87,128,152.0,59.29586832149356,5,9,1
2023-09-16,Jacket,81,20491.69,73,90,100,87,150.0,62.02687589531841,5,9,1
2023-09-16,Jeans,124,27974.07,86,141,67,87,133.85714285714286,61.85312865012889,5,9,1
2023-09-16,Juice,168,50313.39,151,181,152,224,139.0,61.51964455900689,5,9,1
2023-09-16,Kitchen,129,29782.78,95,89,132,104,119.14285714285714,46.29409095276311,5,9,1
2023-09-16,Laptop,83,20741.98,108,131,123,83,115.0,45.723808531950894,5,9,1
2023-09-16,Lighting,63,20738.92,100,95,96,117,100.42857142857144,24.878753605279236,5,9,1
2023-09-16,Literature,40,11090.51,177,131,76,68,112.85714285714286,37.387290939694445,5,9,1
2023-09-16,Mitsubishi 1.5 Ton 3 Star Split AC,109,27930.5,117,79,123,112,119.14285714285714,33.01226323367378,5,9,1
2023-09-16,Non-Fiction,199,60250.82,297,277,311,310,149.28571428571428,71.54652166181566,5,9,1
2023-09-16,Shirt,107,33835.92,89,109,138,88,140.42857142857142,75.05077646246525,5,9,1
2023-09-16,Shoes,202,52810.27,240,208,205,139,161.14285714285714,80.25257746936298,5,9,1
2023-09-16,Shorts,123,29746.47,88,79,103,109,158.28571428571428,82.77623307390034,5,9,1
2023-09-16,Smartphone,293,73193.04,286,302,237,223,184.8571428571429,90.44598493286558,5,9,1
2023-09-16,Snacks,136,40532.06,95,99,122,97,173.14285714285714,96.72543369667288,5,9,1
2023-09-16,Soft Drink,228,57677.69,211,126,188,170,186.57142857142856,94.1220079521912,5,9,1
2023-09-16,T-shirt,109,24028.82,190,147,184,248,171.28571428571428,80.96854180423837,5,9,1
2023-09-16,Tablet,127,30654.39,113,228,232,182,174.71428571428572,77.32984392784394,5,9,1
2023-09-16,Television,143,44857.68,185,148,186,195,166.85714285714286,72.21594600323937,5,9,1
2023-09-16,Thriller,61,14607.67,61,105,164,103,163.0,77.64663547121614,5,9,1
2023-09-16,Tools,93,20982.75,52,124,66,52,129.57142857142858,65.24787900219881,5,9,1
2023-09-16,Water,256,62531.76,395,353,372,381,172.42857142857142,116.86439027473531,5,9,1
2023-09-17,Bathroom,82,21609.95,89,106,110,49,155.0,119.22667486766504,6,9,1
2023-09-17,Bedding,69,12995.32,118,92,69,89,144.71428571428572,118.80897032030585,6,9,1
2023-09-17,BlueStar AC,41,6714.280000000001,17,25,45,38,131.0,128.24585763290705,6,9,1
2023-09-17,Children's,114,28539.86,108,69,66,64,120.0,126.12692020341989,6,9,1
2023-09-17,Chocolate,87,13584.19,84,85,138,90,123.28571428571428,124.62438804358456,6,9,1
2023-09-17,Coffee,64,16652.71,100,105,121,98,130.14285714285714,121.3252221255308,6,9,1
2023-09-17,Decorations,201,46941.65,216,127,162,193,104.57142857142856,59.10966402334054,6,9,1
2023-09-17,Dress,89,20654.53,94,108,61,165,105.28571428571428,58.920042672856646,6,9,1
2023-09-17,Fiction,231,60281.32,295,310,256,241,130.57142857142858,93.25923929716336,6,9,1
